"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000069493.13",732.476793287559,0.925421568492767,0.284111774464495,3.25724468912645,0.00112499410299613,0.0471815677042581
"ENSG00000181800.5",33.0744746470654,1.48832475253699,0.45700457454885,3.25669552434185,0.0011271726980113,0.0471815677042581
"ENSG00000221051.1",4.07465839768545,1.61423760012157,0.49568283726041,3.25659369011705,0.00112757711363701,0.0471815677042581
"ENSG00000130997.15",47.7004165385957,0.809297065905979,0.248553070011523,3.25603327236497,0.00112980510962301,0.0472203930742321
"ENSG00000248329.4",69.0273855934306,1.72694145918221,0.531072805569189,3.25179794761158,0.00114677512019842,0.0478745659374787
"ENSG00000253197.4",4.26325213661713,1.79949818687421,0.553572539495533,3.25069987849124,0.00115121313851666,0.0479647624681575
"ENSG00000099284.12",718.639019172389,-1.110985207805,0.341788889257827,-3.25050123840314,0.00115201766712926,0.0479647624681575
"ENSG00000257803.2",3.53518341521842,2.11590417714503,0.651028364054663,3.2500952246796,0.00115366371367001,0.0479647624681575
"ENSG00000241577.1",2.13933008843296,2.41841158483061,0.744136122125705,3.24995859349248,0.00115421812767538,0.0479647624681575
"ENSG00000236583.1",5.95940144894405,2.48936649154856,0.766095775321419,3.24941942213966,0.00115640834958774,0.0480008585794593
"ENSG00000214787.7",30.4245823549218,1.20365102318285,0.370483856541262,3.24886227005899,0.00115867564775985,0.0480400679527829
"ENSG00000272037.1",41.1125851838905,0.986319544082738,0.303644290704718,3.24827297688891,0.00116107821244433,0.0480847898243762
"ENSG00000237491.7",57.9921950272781,1.13316547403368,0.348958854141746,3.24727531794734,0.00116515619364826,0.0480996126121342
"ENSG00000172232.8",14.447832398591,-1.24587869859639,0.383680112078787,-3.24718081384567,0.00116554316942993,0.0480996126121342
"ENSG00000171119.2",53.5377595460955,-1.03445715054154,0.318663906224106,-3.24623256771994,0.00116943263176819,0.0480996126121342
"ENSG00000269189.1",8.12046513776002,3.33771619468283,1.02821295103547,3.24613319772092,0.0011698409155693,0.0480996126121342
"ENSG00000186265.8",96.5216667588406,1.13078266647425,0.348367341796959,3.24594911980384,0.00117059758877825,0.0480996126121342
"ENSG00000267046.1",8.32754008949831,1.42847313172507,0.440080408208339,3.24593666312184,0.00117064880972094,0.0480996126121342
"ENSG00000180777.12",2.24353372930975,2.63150279142609,0.810710258569136,3.2459226506774,0.00117070643031736,0.0480996126121342
"ENSG00000278677.1",42.5453279588371,1.91471710284103,0.590040850526364,3.24505854320586,0.00117426479644274,0.0481622012703558
"ENSG00000117322.15",742.607442751068,1.66181539654605,0.512130056603872,3.24490893498065,0.00117488189222289,0.0481622012703558
"ENSG00000241984.2",7.38549356471074,1.61819287615616,0.498919316993203,3.24339591801814,0.00118113956276234,0.0483641363241582
"ENSG00000227383.1",9.69397267890094,3.05862351558108,0.943477668104451,3.24186106251586,0.00118751900926558,0.0485705973159076
"ENSG00000235602.5",13.5605905865819,0.990645754044789,0.305631283931823,3.24131005602742,0.00118981695802996,0.0486098446745198
"ENSG00000236564.1",6.3415989917719,3.0661530760721,0.946301389658586,3.24014432355248,0.00119469214144993,0.0487541781769231
"ENSG00000261291.1",6.81953494137791,2.26398233581888,0.698799124944742,3.23981850434902,0.0011960580387084,0.0487551380088544
"ENSG00000251513.2",6.29622658613047,1.51912955147061,0.468942636334917,3.2394784218035,0.00119748526938954,0.0487585930316458
"ENSG00000240589.3",2.80954663426506,2.57839093928522,0.796018250772404,3.23911033042687,0.00119903181821898,0.0487668932113251
"ENSG00000254733.1",1.81605923250982,2.44807821704025,0.755940844136101,3.23845210379914,0.00120180198138612,0.0488248858657092
"ENSG00000257302.1",3.21686856949218,-3.08866664340961,0.954082569125599,-3.23731587114135,0.00120659776051096,0.0489649504600647
"ENSG00000277011.1",3.16469547947912,3.50481038384074,1.08287818506561,3.23656938719139,0.0012097581149688,0.0490384093031995
"ENSG00000253532.1",1.77928597517615,3.14959631613218,0.973458561928455,3.23547035211516,0.00121442496669628,0.0491727032223065
"ENSG00000276564.1",50.439729481963,1.07941838267756,0.33368118994671,3.23487932553209,0.00121694152360817,0.0491777683618518
"ENSG00000280129.1",16.6999327078385,1.1449959527611,0.353961346045295,3.23480505867039,0.00121725808803152,0.0491777683618518
"ENSG00000231795.1",3.3051797243306,2.29246050149047,0.708766864140425,3.23443521061147,0.00121883570784383,0.0491867921209866
"ENSG00000250770.2",8.52033543959226,1.94563541804454,0.601654471730915,3.23380862182756,0.00122151278877481,0.0492401159692575
"ENSG00000211727.3",8.9412512035625,1.29114116171414,0.399329901215453,3.23326942907169,0.00122382081929428,0.0492500897915928
"ENSG00000248300.1",1.76830031175601,3.00869923848031,0.930602298533704,3.23306663138587,0.00122468994263319,0.0492500897915928
"ENSG00000075131.8",282.590476595714,-0.395480668897601,0.122333741164269,-3.23280122992848,0.00122582822609031,0.0492500897915928
"ENSG00000250568.1",7.67227361313942,1.42771605494982,0.441795847778751,3.2316194507668,0.00123090864489999,0.0493995602019531
"ENSG00000149294.15",332.081658807713,-1.56040852590618,0.482953529926951,-3.23097032988288,0.00123370745521714,0.0494185809000511
"ENSG00000235795.1",13.7577331091853,1.05867874310193,0.327677038183236,3.23086032811955,0.00123418233106431,0.0494185809000511
"ENSG00000262222.1",75.0744223802417,0.615474095448894,0.190516017747994,3.23056351231851,0.00123546452250128,0.0494185809000511
"ENSG00000238055.1",2.90504265252171,1.9111235005433,0.591718140043965,3.2297869056394,0.00123882514747844,0.0494984921412726
"ENSG00000145794.15",65.9384879098628,1.56490144255593,0.48468437705917,3.22870205153091,0.00124353379140626,0.0496158727895191
"ENSG00000213409.4",6.13167054307198,1.44621037965518,0.447953808031493,3.22848104810286,0.00124449504711597,0.0496158727895191
"ENSG00000232027.2",8.21291722468233,1.55743605489507,0.482765110243507,3.22607417530545,0.00125500827347738,0.049967732822583
"ENSG00000223525.1",3.23149852894209,2.20789472710793,0.684480121829249,3.22565207767818,0.00125686042674979,0.049967732822583
"ENSG00000180610.10",10.5255824887425,0.993736984343055,0.308130554459729,3.22505175147417,0.00125949898983468,0.049967732822583
"ENSG00000279238.1",3.20784652086841,1.768001594762,0.548235533502841,3.22489420462352,0.00126019228890148,0.049967732822583
"ENSG00000206847.1",2.93285412641941,3.94741053528289,1.22404403691658,3.22489258248141,0.00126019942911581,0.049967732822583
"ENSG00000100341.10",4.46733122180008,2.70040811335846,0.837817118782481,3.22314745404427,0.00126790266692547,0.0502183477238091
"ENSG00000253269.1",1.90658868635551,3.08154620656901,0.956665460198662,3.22113250114527,0.00127685100939171,0.0505176782800728
"ENSG00000261744.1",6.74933083378486,1.20592908229658,0.374438286073783,3.2206350876709,0.00127906896118877,0.0505503641679826
"ENSG00000255329.1",4.23139335873442,2.05864402306693,0.639376537780023,3.21976785418924,0.00128294443691427,0.050648415161659
"ENSG00000142197.11",2260.60013700095,0.537548739149988,0.166973603008128,3.21936359679452,0.00128475467571645,0.0506648097958975
"ENSG00000264513.1",19.0360744630589,1.76905565257578,0.54956732884253,3.2189971268883,0.0012863977417111,0.050674583491266
"ENSG00000153391.14",593.838114313842,-0.538545807016887,0.167324103162243,-3.21857877519711,0.00128827579024524,0.0506935825587293
"ENSG00000257875.1",2.58248829987095,2.24920815019315,0.698927125473291,3.21808679076528,0.00129048762607767,0.0507256607999362
"ENSG00000248155.1",1.26716244925132,2.95203670058191,0.917471606571944,3.21757826556829,0.00129277750839023,0.0507607341672792
"ENSG00000280347.1",148.419702027452,0.699126775598968,0.217316946756243,3.21708355484652,0.0012950087826542,0.0507771743734202
"ENSG00000262265.1",3.01722445938283,2.9821115085929,0.927023926119161,3.21686574053924,0.0012959923084846,0.0507771743734202
"ENSG00000015479.16",293.638152103634,0.91428145450184,0.284279787493962,3.21613246781134,0.00129930842149371,0.0508522433929433
"ENSG00000274172.1",13.9388944925714,1.72931106744807,0.53784494625738,3.21525948971272,0.00130326654122858,0.0509522505677309
"ENSG00000270577.1",1.73220561170812,2.82157213073836,0.877761647501574,3.21450833352035,0.00130668121921114,0.0510308192276867
"ENSG00000223177.1",3.08252972888913,1.60833615273159,0.500531682853331,3.21325543982174,0.00131239512022713,0.0511633433459222
"ENSG00000260774.1",45.1927565671571,1.13038802103229,0.351800933543123,3.21314673513717,0.00131289196030836,0.0511633433459222
"ENSG00000255000.1",2.37502145050096,2.37915921437439,0.740698388983818,3.2120485878718,0.00131792083873726,0.051287494950865
"ENSG00000224401.2",8.39744380581775,1.57160817181652,0.489317874767993,3.21183478645999,0.00131890199020121,0.051287494950865
"ENSG00000275227.1",4.49369229434001,2.48960221517393,0.775379111004007,3.21081930096137,0.00132357134291805,0.0513479603032722
"ENSG00000211851.1",1.70428721923485,3.11813226143581,0.97125543498037,3.21041422177352,0.00132543820929379,0.0513479603032722
"ENSG00000146197.8",924.881449986263,1.38001599951485,0.429873729892759,3.21028223766808,0.00132604700183634,0.0513479603032722
"ENSG00000257246.1",8.7577823645641,1.50547836865983,0.468957200924004,3.21026815601407,0.00132611197038737,0.0513479603032722
"ENSG00000270915.1",1.88703677978934,3.03214829059505,0.944962359524269,3.2087503380786,0.00133313197412438,0.0515617192543331
"ENSG00000279500.1",19.9946856022191,1.1527022363502,0.359269463342769,3.20846148633134,0.00133447180889519,0.0515617192543331
"ENSG00000279913.1",2.51877879691981,2.42173668253577,0.755139087424274,3.20700745447589,0.00134123520276676,0.051767972969701
"ENSG00000280009.1",1.81316266996675,2.7869952333811,0.87010532269432,3.20305503332751,0.00135977993300548,0.0524095211253507
"ENSG00000201616.1",1.82826382552102,3.19605239590254,0.997943060669738,3.20264003214533,0.0013617407749091,0.0524095211253507
"ENSG00000259644.1",9.87560777899313,1.69062458354955,0.527943332171403,3.20228418568353,0.00136342419293776,0.0524095211253507
"ENSG00000006611.14",86.3168816710587,-1.76963048891916,0.552640382577742,-3.20213749249534,0.00136411871925558,0.0524095211253507
"ENSG00000250015.1",8.36772500257399,1.18652310610287,0.370584880792555,3.20175799823592,0.00136591696839443,0.0524095211253507
"ENSG00000273118.1",5.45841112365232,2.33020424158616,0.727942870735513,3.20108120467162,0.00136912941037914,0.0524095211253507
"ENSG00000121807.5",446.022896539862,1.0071905878932,0.31465216920231,3.20096502257264,0.0013696815761019,0.0524095211253507
"ENSG00000099834.17",31.6997470044202,-1.55143659020761,0.48477568239425,-3.20031851132723,0.00137275793136624,0.0524095211253507
"ENSG00000207279.1",4.21239773343023,1.56900147118823,0.490288966708595,3.20015659687641,0.00137352938135743,0.0524095211253507
"ENSG00000255565.1",20.2860278683536,3.45861630523621,1.08076608846733,3.20015250491527,0.0013735488829026,0.0524095211253507
"ENSG00000277579.1",2.03125582126867,2.30758533045411,0.721105590591447,3.20006578864746,0.00137396221697298,0.0524095211253507
"ENSG00000225541.1",6.07006504746156,1.18272587027675,0.369623553948514,3.1998119644764,0.00137517273217123,0.0524095211253507
"ENSG00000233926.1",2.92729323154342,1.46294789151339,0.457286667576438,3.1991920938059,0.00137813309855303,0.0524520545256215
"ENSG00000230623.2",37.4148698690077,-2.04985425473934,0.64078494942757,-3.19897378452868,0.00137917709449253,0.0524520545256215
"ENSG00000201820.1",3.77578774812506,1.33974419065799,0.419057737675243,3.1970396205791,0.00138845853809727,0.0527498055477958
"ENSG00000274159.1",2.94912887946269,1.63781370080252,0.512503265204015,3.1957136900397,0.00139485450261274,0.052937424801353
"ENSG00000261424.1",2.10583615819593,2.631161588451,0.823844479410558,3.19376005327308,0.00140432788673257,0.0532413244740364
"ENSG00000254649.1",4.60164358478946,4.28666665795416,1.34239943421533,3.19328699692119,0.00140663068955402,0.053273020484465
"ENSG00000174469.16",249.41936950186,-1.83097186232002,0.573556466481769,-3.19231317110121,0.00141138216542977,0.0533972919254265
"ENSG00000270679.1",2.73065423370554,1.87004679379322,0.586090597745449,3.19071283686659,0.00141922264328425,0.0536149618484644
"ENSG00000260386.4",24.3288736127058,2.2377569253666,0.701373191898688,3.19053672312278,0.00142008792120657,0.0536149618484644
"ENSG00000265527.1",7.23385778350609,3.46539240406155,1.08681467024001,3.18857713182713,0.00142974860687743,0.0538496834668313
"ENSG00000165629.18",6303.43696533191,-0.487949281077649,0.153031213003251,-3.18856050018557,0.00142983085868605,0.0538496834668313
"ENSG00000223044.1",3.67090883480035,2.40866013745325,0.755481995437944,3.18824293894255,0.0014314021953168,0.0538496834668313
"ENSG00000160471.11",25.0486622159943,-1.34398472910113,0.421566266104135,-3.18807465673532,0.00143223552392508,0.0538496834668313
"ENSG00000071073.11",3418.05398058614,0.709238516574486,0.222581268208023,3.18642499561839,0.00144042831082447,0.0541017127705738
"ENSG00000089116.3",13.1397971768242,-2.38813696189867,0.749715372403158,-3.18539148296195,0.00144558307837928,0.0542237428919855
"ENSG00000270072.1",5.39228914240261,3.04534661911137,0.956170589171901,3.18494069321753,0.00144783676698136,0.0542237428919855
"ENSG00000233365.2",3.49243278544754,1.98548639804345,0.623410725665511,3.18487686576755,0.00144815612899851,0.0542237428919855
"ENSG00000228036.1",1.57497658765345,2.02748546819308,0.636727769822357,3.18422654749099,0.00145141371334156,0.0542476138681615
"ENSG00000254985.1",6.01667737270203,1.27631611191407,0.40083374644447,3.18415333847367,0.00145178085572282,0.0542476138681615
"ENSG00000178172.5",11.5564970607536,2.09592545932192,0.658445937864445,3.18313978231788,0.00145687263177693,0.0543819259878088
"ENSG00000187792.4",379.917189834991,0.490283126364257,0.154098381365367,3.18162411584192,0.00146451756133672,0.0546111682009751
"ENSG00000230863.2",3.2414444527807,-2.55534687047546,0.803302135643882,-3.181053251436,0.00146740653866805,0.0546627748558192
"ENSG00000228808.1",5.64999979947739,1.86880521950092,0.587662232351677,3.18006691024269,0.00147241050135312,0.054792980951993
"ENSG00000063015.18",16.0114343585408,1.80358727209708,0.567325541109967,3.1791046610882,0.0014773073875255,0.0549189399333944
"ENSG00000236463.1",2.36831479769067,2.05103348716858,0.645318814815062,3.17832587564702,0.00148128160981354,0.0550103763480856
"ENSG00000089356.15",5464.50314745079,-1.33596061067802,0.420389274396499,-3.17791316773221,0.00148339169217286,0.0550162515234517
"ENSG00000226435.9",3.86950140165478,1.60469063437507,0.504984523769474,3.17770260046149,0.00148446934176715,0.0550162515234517
"ENSG00000019186.8",3220.51689509698,-2.07425144728764,0.653104667827092,-3.17598625376353,0.00149328027007711,0.0551991398685833
"ENSG00000207595.1",1.99252347815456,3.82784362318629,1.2052516949612,3.17597032984011,0.00149336224123619,0.0551991398685833
"ENSG00000251229.1",9.31874214495779,1.77686100348944,0.559490850152903,3.17585355149926,0.00149396350470312,0.0551991398685833
"ENSG00000142627.12",4467.28308533537,-1.03155599088831,0.324871373753325,-3.17527512187506,0.0014969449889108,0.0552530914606101
"ENSG00000104447.10",905.067907527881,0.911638259172307,0.287141012462677,3.1748800053103,0.00149898474606977,0.0552722091139635
"ENSG00000255358.1",4.86073132858235,2.28137471627558,0.718890407019336,3.17346662857085,0.00150630216931788,0.0554856945128048
"ENSG00000178440.5",14.9693085895596,1.20332242332778,0.37923114708197,3.17305799533307,0.00150842389526788,0.0555075540791584
"ENSG00000119632.3",785.01934956512,-0.811258810735718,0.255717410236373,-3.1724817249863,0.0015114207142375,0.0555615388067876
"ENSG00000265706.1",3.26678061486873,2.06322672263331,0.650545427501561,3.17153366300212,0.00151636292357542,0.0555998479001046
"ENSG00000135116.8",46.3437109577958,-1.62646766288958,0.512878263844136,-3.17125481337198,0.00151781938621483,0.0555998479001046
"ENSG00000265845.2",7.90098155365974,1.66097015598386,0.523794177669479,3.17103592745919,0.00151896355432685,0.0555998479001046
"ENSG00000230140.4",2.81116180350143,2.18600806438138,0.68939037313855,3.17092919999631,0.00151952173194852,0.0555998479001046
"ENSG00000230099.2",14.3465164193563,1.22702730030308,0.386975316019085,3.1708154228694,0.00152011698691641,0.0555998479001046
"ENSG00000113083.11",2573.70769445195,1.07708957640106,0.339768025121686,3.17007339350224,0.00152400438011106,0.0556859548145209
"ENSG00000213613.2",13.4213585915448,1.31398323840869,0.414574131117881,3.16947715687322,0.00152713461720521,0.0557414883827792
"ENSG00000223750.1",2.05515484905597,1.78450302079517,0.563175113452611,3.16864679949201,0.00153150385328739,0.0557414883827792
"ENSG00000279765.2",71.0646749086194,1.42640350404578,0.450175824106754,3.1685475488962,0.00153202686707516,0.0557414883827792
"ENSG00000236018.2",7.73428243989266,2.27309042288868,0.717398946881221,3.16851653152069,0.00153219035086315,0.0557414883827792
"ENSG00000253666.1",4.32125289182533,1.75905639036135,0.555200664146326,3.16832544331709,0.00153319787704836,0.0557414883827792
"ENSG00000227002.2",4.20791575507412,3.31117841783872,1.04522820718687,3.16789998114423,0.00153544334890543,0.0557673024322451
"ENSG00000247570.2",1.88840106652602,1.45239882202549,0.458634556077738,3.1667889014872,0.00154132161121434,0.055890134357653
"ENSG00000258531.2",2.04273338481946,2.53142842224746,0.799460721719692,3.16642000472793,0.00154327786955138,0.055890134357653
"ENSG00000154611.13",3.64230227403756,1.37236033041612,0.433439005871488,3.16621326605528,0.00154437520364869,0.055890134357653
"ENSG00000120688.8",645.531717291883,-0.320173411751058,0.101128536765957,-3.16600459168158,0.00154548354077254,0.055890134357653
"ENSG00000254087.6",5989.26460974159,0.495499137104215,0.156515768890886,3.16580968560203,0.00154651941160356,0.055890134357653
"ENSG00000117407.15",141.32862521782,-1.4449788623398,0.456644429117763,-3.16434137854589,0.00155434362533019,0.0561170581232529
"ENSG00000280725.1",1.78002152574821,3.03687610885853,0.95982883506656,3.1639767403403,0.00155629232646318,0.0561316159852459
"ENSG00000266654.1",2.47566985197773,1.90737103343176,0.602919626096056,3.16355771296103,0.00155853447246364,0.0561567182935312
"ENSG00000110169.9",76.8723432130198,1.41687142211523,0.44799800013474,3.16267354249146,0.00156327528520974,0.0562717129423367
"ENSG00000264653.1",3.45964795995144,2.84621873935793,0.900339596463452,3.16127242491381,0.00157081510495635,0.0564871332792224
"ENSG00000225885.5",12.7125041380202,1.25797360393872,0.398072293000183,3.16016368398223,0.0015768052771143,0.0566464566417323
"ENSG00000228154.3",1.77745409231323,2.29281427287164,0.725658068239167,3.15963450724834,0.00157967165757857,0.0566933543510413
"ENSG00000234285.1",18.2859463213698,3.00575410092403,0.951638469800604,3.1585041970338,0.00158581025903095,0.0568574813504482
"ENSG00000142910.14",2530.73357965181,-0.846854043224364,0.268217012772362,-3.15734648772296,0.00159212042206808,0.0570045679668446
"ENSG00000124813.19",1129.95365137241,0.911809420634773,0.288825266266148,3.15695864292757,0.00159423955665348,0.0570045679668446
"ENSG00000119946.10",101.923621141677,-1.73606274245979,0.549945366671468,-3.15679128813698,0.00159515476360503,0.0570045679668446
"ENSG00000145975.12",7.70233948208016,1.58672921226118,0.502670032253689,3.15660196639767,0.00159619068343285,0.0570045679668446
"ENSG00000230826.1",3.62280562576088,3.5469267628125,1.12396440825767,3.15572871948037,0.00160097688665144,0.057119332537505
"ENSG00000278842.1",4.17199310559152,1.96538004552641,0.622882608751752,3.15529767232545,0.00160334429171223,0.057147659151117
"ENSG00000235290.1",20.9807126366806,0.921929602182614,0.292342073696014,3.153598763691,0.00161270648218397,0.0574249994440409
"ENSG00000057149.13",387.263610125029,-2.80451223184157,0.889676383964315,-3.15228355207646,0.00161998875617259,0.0576278076632602
"ENSG00000259378.1",5.65601442785225,1.37257582866789,0.435586371755484,3.15109911069114,0.00162657284913688,0.0578054069282305
"ENSG00000224467.1",2.1215063711973,3.49462737983605,1.10921567396206,3.15053912586126,0.00162969426874148,0.0578597222294141
"ENSG00000164414.15",819.937178869157,-0.584500419394121,0.185634823423913,-3.14865717871999,0.00164022489645744,0.0581664962569921
"ENSG00000234709.2",9.05356818292434,0.735118623618158,0.233487861626163,3.14842329917414,0.00164153795879452,0.0581664962569921
"ENSG00000121769.6",1038.74403528088,-1.39475409166108,0.443238438871276,-3.14673541223743,0.00165104292572503,0.0583765094205365
"ENSG00000267364.1",34.1818183104437,0.98357736597693,0.312590958944635,3.14653171447334,0.0016521934234101,0.0583765094205365
"ENSG00000165996.12",313.542423330695,-0.950052971531421,0.301938146698857,-3.14651521153758,0.00165228666531695,0.0583765094205365
"ENSG00000280014.1",3.90798488041151,2.43276061752166,0.773523134064493,3.14503925013679,0.00166064548403458,0.0585685438864812
"ENSG00000146285.12",91.6975183960167,0.965760939525747,0.307090678813068,3.14487220275944,0.00166159397109289,0.0585685438864812
"ENSG00000229487.1",12.3276666800453,1.422978268802,0.452500165440389,3.14470220672097,0.00166255971219609,0.0585685438864812
"ENSG00000255423.1",55.5397082115032,0.997481518478166,0.31725512886553,3.1440989529312,0.00166599094380246,0.0586325494950633
"ENSG00000176402.5",26.2386676153603,-1.71406128621696,0.545312125924749,-3.14326640602431,0.00167073706680206,0.0587426624068255
"ENSG00000168824.13",103.603512336328,-1.40831310369441,0.448126046415863,-3.14267183297686,0.00167413417627742,0.0588051772557019
"ENSG00000211856.1",1.1495080094638,3.31957463929291,1.05667834401976,3.1415185690896,0.00168074150454808,0.0589720076372558
"ENSG00000120451.9",4042.7888813445,0.422436554171066,0.13447926205544,3.14127656349655,0.00168213105485124,0.0589720076372558
"ENSG00000106689.9",16.0572309177175,-1.54662628193362,0.492667300033858,-3.13929152965364,0.00169356869172851,0.0593157327710507
"ENSG00000187398.10",43.2288614771995,-1.57236093363437,0.50091493156813,-3.13897796720103,0.00169538194705057,0.059322034987357
"ENSG00000136931.8",3.8139754510245,1.79766704041633,0.572829694810272,3.1382225061006,0.00169975793113001,0.0593225683558081
"ENSG00000273340.1",41.0563336457175,1.19106590976143,0.37963041745093,3.13743539771911,0.00170432828010277,0.0593225683558081
"ENSG00000252494.1",2.26531996819401,2.51517074524776,0.801671659608587,3.13740758464105,0.00170448998344957,0.0593225683558081
"ENSG00000223642.6",17.0329283445514,2.44246275114206,0.778566030423631,3.13712987171181,0.00170610536162062,0.0593225683558081
"ENSG00000232259.1",18.9118617652244,1.25737489796292,0.400813866939717,3.1370543827817,0.0017065447028704,0.0593225683558081
"ENSG00000112195.8",47.2052783730055,1.11156794493422,0.354338488027046,3.13702288205671,0.0017067280660542,0.0593225683558081
"ENSG00000235112.1",5.87292793978725,2.54385885725489,0.810983225782818,3.13675890743533,0.0017082653533972,0.0593225683558081
"ENSG00000266677.1",4.78690300773851,1.02549148686559,0.326930648625042,3.13672484111983,0.00170846383535725,0.0593225683558081
"ENSG00000249593.5",15.3438586615779,1.58586755847358,0.505687966885489,3.13605951164089,0.00171234452640684,0.0594005283658991
"ENSG00000197408.7",14.7073228407837,-2.27293809024249,0.725486799620516,-3.13298338637093,0.0017303923630586,0.0599693231166874
"ENSG00000215812.5",1.34226948084072,2.01591630752557,0.643719760394964,3.13166758511292,0.00173816553950125,0.0601447452360862
"ENSG00000262837.1",4.9323169506243,1.68153753124442,0.536963756998809,3.13156616126729,0.00173876603793751,0.0601447452360862
"ENSG00000223414.2",214.788945005474,-2.79300585319705,0.892005471891407,-3.13115327339278,0.00174121258565523,0.0601720657573722
"ENSG00000261195.1",3.862896819109,1.60395279615395,0.512494816995604,3.12969564366874,0.00174987503658506,0.060367799803241
"ENSG00000271856.1",73.3982905787313,1.14658940717719,0.366368259745814,3.12960901136111,0.00175039112334813,0.060367799803241
"ENSG00000231729.1",1.655030236212,2.84617586782992,0.909506728534602,3.12936208005375,0.00175186291279229,0.060367799803241
"ENSG00000260552.1",52.7779470324592,-1.00316009104635,0.32071027466674,-3.12793249947718,0.00176040605466543,0.060564050786898
"ENSG00000243260.3",6.48190496448794,1.6880404316362,0.539756973918135,3.12740828410718,0.00176354833990778,0.060564050786898
"ENSG00000250282.1",4.7708474331457,1.38114891254119,0.441659850602327,3.12717787378139,0.00176493111084373,0.060564050786898
"ENSG00000269586.6",18.5561557918604,-4.5574280519525,1.45739488849161,-3.12710582968313,0.00176536367655794,0.060564050786898
"ENSG00000280240.1",4.60209342932566,2.10363424542179,0.672781025984092,3.12677403817201,0.00176735707074113,0.060564050786898
"ENSG00000263501.1",3.61579638949439,3.01061213299181,0.962859837443603,3.12673975579353,0.00176756315622555,0.060564050786898
"ENSG00000196620.7",36.1314859281514,-1.90663621597063,0.609911569642427,-3.1260863227901,0.00177149543683584,0.0605975270885009
"ENSG00000235088.1",2.94412299597228,2.78574818456175,0.891147697598418,3.12602298369749,0.00177187703105694,0.0605975270885009
"ENSG00000228107.1",19.5275248725395,0.925422663540818,0.296142077921799,3.12492797388012,0.00177848601025535,0.0606757684481267
"ENSG00000134202.9",1409.80623066048,-0.96871733748071,0.309999470732312,-3.12489997222353,0.00177865531222611,0.0606757684481267
"ENSG00000251783.1",1.69221429634123,2.84099022385592,0.909194942773767,3.1247316611646,0.00177967325685261,0.0606757684481267
"ENSG00000278834.1",170.500213035376,-0.584797539824857,0.187162902569862,-3.12453767170324,0.00178084716865922,0.0606757684481267
"ENSG00000176681.13",41.5029148098148,1.05140285492593,0.336605737753886,3.12354406654434,0.00178687105868911,0.0608239520633444
"ENSG00000124092.11",7.14829723854129,2.54631684172305,0.815524185542451,3.12230696141691,0.00179439738220095,0.0609687554249251
"ENSG00000221518.1",3.0684648729884,1.95364703529233,0.625890367721246,3.12138856267305,0.0018000035864598,0.0609687554249251
"ENSG00000124939.5",104.863940921299,-1.85758652805628,0.59511616511285,-3.12138475973683,0.00180002683424902,0.0609687554249251
"ENSG00000264343.4",31.0036579208871,1.00959163827353,0.323448734026288,3.12133433235659,0.00180033512875236,0.0609687554249251
"ENSG00000160683.4",20.5783581055144,1.59895322015666,0.512280270135818,3.12124692940592,0.00180086959328417,0.0609687554249251
"ENSG00000211850.1",1.38681078502669,2.96465205847774,0.949845676744565,3.12119340126765,0.00180119698708548,0.0609687554249251
"ENSG00000225067.4",34.5269912420848,-0.941630925307289,0.301790517671274,-3.12014748698288,0.00180760509295305,0.0611286936462335
"ENSG00000229010.1",3.42818717961965,2.72759644254254,0.874315843994818,3.11969234147689,0.00181040021493438,0.0611662658664341
"ENSG00000278959.1",22.0942242349826,0.960559742861863,0.307989581262338,3.1188059639059,0.00181585500594505,0.0611987682524891
"ENSG00000168992.4",9.61163080992448,1.28228022115203,0.411147454815048,3.11878428562534,0.00181598860367574,0.0611987682524891
"ENSG00000234073.1",2.15915638470743,2.65652982354558,0.851852440258173,3.11853285616047,0.00181753875959953,0.0611987682524891
"ENSG00000168918.12",1879.37112049826,0.622075874879054,0.199489648776742,3.1183366089097,0.00181874954158342,0.0611987682524891
"ENSG00000268140.1",3.83986923905946,-1.27993752538436,0.410477341306489,-3.11816852377407,0.00181978716169296,0.0611987682524891
"ENSG00000251131.1",14.3366298350839,1.20513402602417,0.386589554767437,3.11734761367038,0.00182486260976967,0.0612758170213446
"ENSG00000161405.15",1361.09908215883,0.837022687809211,0.268512970893868,3.1172523436123,0.00182545247844424,0.0612758170213446
"ENSG00000205212.3",5.77417783529297,2.25746790177201,0.724365416871825,3.11647664174926,0.0018302617949827,0.0613805248326607
"ENSG00000227813.1",1.70358312200962,2.39107797935348,0.767361965209863,3.11597145513924,0.00183340018666543,0.0614290542248049
"ENSG00000277201.1",12.2951808824953,1.26033167753623,0.404571215207975,3.11522824699315,0.001838026238552,0.0615124922726343
"ENSG00000186743.2",4.70792861178362,1.70737312271389,0.548108526040739,3.11502748378518,0.0018392777149802,0.0615124922726343
"ENSG00000241535.1",3.85132837757169,2.71478486304123,0.872241087353911,3.11242488160811,0.00185557229913021,0.0620003550178559
"ENSG00000247131.4",5.81666988299895,-1.53366815397967,0.49285942757698,-3.11177603220368,0.00185965526976432,0.0620796685641911
"ENSG00000162623.14",902.467804600509,-0.346854326504887,0.111518402532781,-3.11028779669732,0.00186905138315936,0.0622214258296147
